userid,timestamp,pos
3,1543020500,"(16, 15)"
3,1543020501,"(10, 15)"
3,1543020502,"(13, 6)"
3,1543020503,"(17, 21)"
3,1543020504,"(10, 15)"
3,1543020505,"(3, 21)"
3,1543020506,"(13, 15)"
3,1543020507,"(17, 21)"
3,1543020508,"(17, 3)"
3,1543020509,"(4, 1)"
3,1543020510,"(13, 15)"
3,1543020511,"(3, 6)"
3,1543020512,"(7, 15)"
3,1543020513,"(4, 15)"
3,1543020514,"(4, 1)"
3,1543020515,"(3, 6)"
3,1543020516,"(13, 6)"
3,1543020517,"(3, 21)"
3,1543020518,"(4, 1)"
3,1543020519,"(17, 3)"
3,1543020520,"(4, 15)"
3,1543020521,"(13, 15)"
3,1543020522,"(17, 3)"
3,1543020523,"(16, 15)"
3,1543020524,"(4, 1)"
3,1543020525,"(4, 1)"
3,1543020526,"(4, 1)"
3,1543020527,"(3, 6)"
3,1543020528,"(10, 15)"
3,1543020529,"(17, 21)"
3,1543020530,"(3, 6)"
3,1543020531,"(10, 15)"
3,1543020532,"(4, 1)"
3,1543020533,"(17, 3)"
3,1543020534,"(16, 15)"
3,1543020535,"(16, 15)"
3,1543020536,"(17, 3)"
3,1543020537,"(13, 15)"
3,1543020538,"(16, 15)"
3,1543020539,"(13, 15)"
3,1543020540,"(10, 15)"
3,1543020541,"(13, 6)"
3,1543020542,"(17, 21)"
3,1543020543,"(13, 15)"
3,1543020544,"(17, 3)"
3,1543020545,"(4, 15)"
3,1543020546,"(17, 21)"
3,1543020547,"(10, 15)"
3,1543020548,"(16, 15)"
3,1543020549,"(16, 15)"
3,1543020550,"(16, 15)"
3,1543020551,"(4, 1)"
3,1543020552,"(17, 3)"
3,1543020553,"(3, 21)"
3,1543020554,"(17, 3)"
3,1543020555,"(17, 3)"
3,1543020556,"(4, 15)"
3,1543020557,"(13, 15)"
3,1543020558,"(13, 15)"
3,1543020559,"(4, 15)"
3,1543020560,"(13, 6)"
3,1543020561,"(13, 15)"
3,1543020562,"(17, 21)"
3,1543020563,"(13, 15)"
3,1543020564,"(16, 15)"
3,1543020565,"(10, 15)"
3,1543020566,"(7, 15)"
3,1543020567,"(7, 15)"
3,1543020568,"(10, 15)"
3,1543020569,"(13, 15)"
3,1543020570,"(16, 15)"
3,1543020571,"(3, 6)"
3,1543020572,"(4, 15)"
3,1543020573,"(13, 6)"
3,1543020574,"(4, 15)"
3,1543020575,"(16, 15)"
3,1543020576,"(10, 15)"
3,1543020577,"(4, 1)"
3,1543020578,"(10, 15)"
3,1543020579,"(3, 21)"
3,1543020580,"(10, 15)"
3,1543020581,"(17, 3)"
3,1543020582,"(4, 15)"
3,1543020583,"(3, 21)"
3,1543020584,"(10, 15)"
3,1543020585,"(3, 21)"
3,1543020586,"(4, 15)"
3,1543020587,"(4, 15)"
3,1543020588,"(3, 6)"
3,1543020589,"(4, 15)"
3,1543020590,"(16, 15)"
3,1543020591,"(17, 3)"
3,1543020592,"(17, 3)"
3,1543020593,"(4, 15)"
3,1543020594,"(17, 3)"
3,1543020595,"(17, 21)"
3,1543020596,"(17, 3)"
3,1543020597,"(4, 15)"
3,1543020598,"(3, 6)"
3,1543020599,"(13, 15)"
3,1543020600,"(13, 6)"
3,1543020601,"(7, 15)"
3,1543020602,"(4, 1)"
3,1543020603,"(4, 1)"
3,1543020604,"(13, 15)"
3,1543020605,"(17, 21)"
3,1543020606,"(16, 15)"
3,1543020607,"(16, 15)"
3,1543020608,"(16, 15)"
3,1543020609,"(13, 6)"
3,1543020610,"(17, 3)"
3,1543020611,"(3, 21)"
3,1543020612,"(16, 15)"
3,1543020613,"(17, 21)"
3,1543020614,"(4, 1)"
3,1543020615,"(7, 15)"
3,1543020616,"(4, 1)"
3,1543020617,"(13, 15)"
3,1543020618,"(13, 6)"
3,1543020619,"(7, 15)"
3,1543020620,"(13, 15)"
3,1543020621,"(17, 3)"
3,1543020622,"(4, 15)"
3,1543020623,"(10, 15)"
3,1543020624,"(17, 21)"
3,1543020625,"(4, 15)"
3,1543020626,"(3, 6)"
3,1543020627,"(4, 1)"
3,1543020628,"(7, 15)"
3,1543020629,"(13, 15)"
3,1543020630,"(13, 15)"
3,1543020631,"(13, 15)"
3,1543020632,"(4, 1)"
3,1543020633,"(4, 1)"
3,1543020634,"(17, 3)"
3,1543020635,"(3, 6)"
3,1543020636,"(17, 21)"
3,1543020637,"(4, 1)"
3,1543020638,"(17, 3)"
3,1543020639,"(10, 15)"
3,1543020640,"(4, 1)"
3,1543020641,"(7, 15)"
3,1543020642,"(17, 21)"
3,1543020643,"(4, 1)"
3,1543020644,"(4, 1)"
3,1543020645,"(13, 6)"
3,1543020646,"(16, 15)"
3,1543020647,"(4, 15)"
3,1543020648,"(17, 3)"
3,1543020649,"(13, 6)"
3,1543020650,"(17, 21)"
3,1543020651,"(13, 6)"
3,1543020652,"(17, 3)"
3,1543020653,"(13, 15)"
3,1543020654,"(13, 15)"
3,1543020655,"(17, 3)"
3,1543020656,"(7, 15)"
3,1543020657,"(10, 15)"
3,1543020658,"(17, 21)"
3,1543020659,"(17, 21)"
3,1543020660,"(7, 15)"
3,1543020661,"(10, 15)"
3,1543020662,"(4, 15)"
3,1543020663,"(4, 1)"
3,1543020664,"(7, 15)"
3,1543020665,"(13, 6)"
3,1543020666,"(16, 15)"
3,1543020667,"(17, 21)"
3,1543020668,"(17, 21)"
3,1543020669,"(4, 15)"
3,1543020670,"(13, 6)"
3,1543020671,"(4, 15)"
3,1543020672,"(16, 15)"
3,1543020673,"(17, 21)"
3,1543020674,"(10, 15)"
3,1543020675,"(17, 3)"
3,1543020676,"(3, 6)"
3,1543020677,"(17, 3)"
3,1543020678,"(13, 6)"
3,1543020679,"(7, 15)"
3,1543020680,"(17, 21)"
3,1543020681,"(4, 15)"
3,1543020682,"(16, 15)"
3,1543020683,"(13, 6)"
3,1543020684,"(4, 1)"
3,1543020685,"(17, 21)"
3,1543020686,"(4, 1)"
3,1543020687,"(16, 15)"
3,1543020688,"(13, 15)"
3,1543020689,"(10, 15)"
3,1543020690,"(13, 15)"
3,1543020691,"(3, 6)"
3,1543020692,"(3, 21)"
3,1543020693,"(17, 3)"
3,1543020694,"(16, 15)"
3,1543020695,"(7, 15)"
3,1543020696,"(4, 15)"
3,1543020697,"(13, 6)"
3,1543020698,"(3, 21)"
3,1543020699,"(3, 21)"
3,1543020700,"(3, 6)"
3,1543020701,"(17, 3)"
3,1543020702,"(13, 6)"
3,1543020703,"(17, 21)"
3,1543020704,"(13, 6)"
3,1543020705,"(3, 6)"
3,1543020706,"(16, 15)"
3,1543020707,"(3, 21)"
3,1543020708,"(13, 15)"
3,1543020709,"(16, 15)"
3,1543020710,"(13, 15)"
3,1543020711,"(13, 15)"
3,1543020712,"(4, 1)"
3,1543020713,"(4, 1)"
3,1543020714,"(3, 21)"
3,1543020715,"(16, 15)"
3,1543020716,"(16, 15)"
3,1543020717,"(16, 15)"
3,1543020718,"(4, 1)"
3,1543020719,"(4, 1)"
3,1543020720,"(13, 15)"
3,1543020721,"(13, 6)"
3,1543020722,"(7, 15)"
3,1543020723,"(3, 6)"
3,1543020724,"(10, 15)"
3,1543020725,"(13, 6)"
3,1543020726,"(13, 6)"
3,1543020727,"(3, 21)"
3,1543020728,"(4, 1)"
3,1543020729,"(16, 15)"
3,1543020730,"(4, 15)"
3,1543020731,"(16, 15)"
3,1543020732,"(10, 15)"
3,1543020733,"(17, 3)"
3,1543020734,"(4, 1)"
3,1543020735,"(7, 15)"
3,1543020736,"(3, 6)"
3,1543020737,"(3, 21)"
3,1543020738,"(13, 6)"
3,1543020739,"(13, 6)"
3,1543020740,"(16, 15)"
3,1543020741,"(4, 1)"
3,1543020742,"(3, 6)"
3,1543020743,"(7, 15)"
3,1543020744,"(4, 15)"
3,1543020745,"(4, 1)"
3,1543020746,"(13, 6)"
3,1543020747,"(7, 15)"
3,1543020748,"(4, 15)"
3,1543020749,"(3, 21)"
3,1543020750,"(17, 21)"
3,1543020751,"(3, 6)"
3,1543020752,"(10, 15)"
4,1543020253,"(7, 15)"
4,1543020254,"(3, 21)"
4,1543020255,"(13, 15)"
4,1543020256,"(13, 6)"
4,1543020257,"(3, 21)"
4,1543020258,"(13, 15)"
4,1543020259,"(13, 6)"
4,1543020260,"(4, 15)"
4,1543020261,"(13, 15)"
4,1543020262,"(13, 15)"
4,1543020263,"(4, 15)"
4,1543020264,"(3, 21)"
4,1543020265,"(16, 15)"
4,1543020266,"(17, 21)"
4,1543020267,"(13, 15)"
4,1543020268,"(10, 15)"
4,1543020269,"(3, 21)"
4,1543020270,"(13, 6)"
4,1543020271,"(17, 21)"
4,1543020272,"(4, 1)"
4,1543020273,"(17, 21)"
4,1543020274,"(16, 15)"
4,1543020275,"(4, 1)"
4,1543020276,"(4, 1)"
4,1543020277,"(3, 6)"
4,1543020278,"(4, 1)"
4,1543020279,"(16, 15)"
4,1543020280,"(3, 6)"
4,1543020281,"(3, 21)"
4,1543020282,"(10, 15)"
4,1543020283,"(10, 15)"
4,1543020284,"(17, 21)"
4,1543020285,"(17, 3)"
4,1543020286,"(7, 15)"
4,1543020287,"(3, 21)"
4,1543020288,"(4, 15)"
4,1543020289,"(13, 15)"
4,1543020290,"(4, 15)"
4,1543020291,"(4, 1)"
4,1543020292,"(3, 21)"
4,1543020293,"(3, 6)"
4,1543020294,"(13, 15)"
4,1543020295,"(3, 6)"
4,1543020296,"(7, 15)"
4,1543020297,"(7, 15)"
4,1543020298,"(17, 21)"
4,1543020299,"(4, 1)"
4,1543020300,"(16, 15)"
4,1543020301,"(17, 3)"
4,1543020302,"(16, 15)"
4,1543020303,"(17, 3)"
4,1543020304,"(4, 1)"
4,1543020305,"(13, 15)"
4,1543020306,"(13, 6)"
4,1543020307,"(3, 21)"
4,1543020308,"(17, 21)"
4,1543020309,"(17, 3)"
4,1543020310,"(4, 1)"
4,1543020311,"(17, 3)"
4,1543020312,"(4, 1)"
4,1543020313,"(7, 15)"
4,1543020314,"(13, 6)"
4,1543020315,"(7, 15)"
4,1543020316,"(17, 21)"
4,1543020317,"(13, 6)"
4,1543020318,"(7, 15)"
4,1543020319,"(13, 15)"
4,1543020320,"(17, 21)"
4,1543020321,"(7, 15)"
4,1543020322,"(17, 3)"
4,1543020323,"(4, 15)"
4,1543020324,"(17, 21)"
4,1543020325,"(13, 6)"
4,1543020326,"(17, 21)"
4,1543020327,"(13, 6)"
4,1543020328,"(17, 21)"
4,1543020329,"(16, 15)"
4,1543020330,"(3, 6)"
4,1543020331,"(13, 6)"
4,1543020332,"(3, 6)"
4,1543020333,"(4, 15)"
4,1543020334,"(4, 15)"
4,1543020335,"(3, 6)"
4,1543020336,"(17, 21)"
4,1543020337,"(3, 21)"
4,1543020338,"(13, 15)"
4,1543020339,"(13, 15)"
4,1543020340,"(3, 6)"
4,1543020341,"(4, 1)"
4,1543020342,"(7, 15)"
4,1543020343,"(4, 15)"
4,1543020344,"(7, 15)"
4,1543020345,"(17, 3)"
4,1543020346,"(13, 15)"
4,1543020347,"(17, 21)"
4,1543020348,"(17, 3)"
4,1543020349,"(10, 15)"
4,1543020350,"(13, 15)"
4,1543020351,"(7, 15)"
4,1543020352,"(16, 15)"
4,1543020353,"(13, 6)"
4,1543020354,"(7, 15)"
4,1543020355,"(17, 3)"
4,1543020356,"(17, 3)"
4,1543020357,"(13, 6)"
4,1543020358,"(13, 15)"
4,1543020359,"(13, 6)"
4,1543020360,"(16, 15)"
4,1543020361,"(3, 21)"
4,1543020362,"(10, 15)"
4,1543020363,"(3, 6)"
4,1543020364,"(13, 6)"
4,1543020365,"(10, 15)"
4,1543020366,"(3, 21)"
4,1543020367,"(16, 15)"
4,1543020368,"(7, 15)"
4,1543020369,"(4, 1)"
4,1543020370,"(17, 3)"
4,1543020371,"(10, 15)"
4,1543020372,"(7, 15)"
4,1543020373,"(17, 3)"
4,1543020374,"(17, 21)"
4,1543020375,"(13, 6)"
4,1543020376,"(13, 6)"
4,1543020377,"(3, 6)"
4,1543020378,"(17, 21)"
4,1543020379,"(17, 3)"
4,1543020380,"(3, 6)"
4,1543020381,"(16, 15)"
4,1543020382,"(3, 6)"
4,1543020383,"(13, 15)"
4,1543020384,"(4, 1)"
4,1543020385,"(10, 15)"
4,1543020386,"(10, 15)"
4,1543020387,"(13, 15)"
4,1543020388,"(13, 15)"
4,1543020389,"(7, 15)"
4,1543020390,"(4, 1)"
4,1543020391,"(7, 15)"
4,1543020392,"(3, 6)"
4,1543020393,"(10, 15)"
4,1543020394,"(3, 21)"
4,1543020395,"(4, 1)"
4,1543020396,"(4, 15)"
4,1543020397,"(4, 1)"
4,1543020398,"(17, 3)"
4,1543020399,"(13, 15)"
4,1543020400,"(10, 15)"
4,1543020401,"(16, 15)"
4,1543020402,"(4, 1)"
4,1543020403,"(3, 6)"
4,1543020404,"(13, 6)"
4,1543020405,"(4, 1)"
4,1543020406,"(4, 1)"
4,1543020407,"(17, 3)"
4,1543020408,"(7, 15)"
4,1543020409,"(3, 21)"
4,1543020410,"(3, 21)"
4,1543020411,"(13, 15)"
4,1543020412,"(17, 21)"
4,1543020413,"(7, 15)"
4,1543020414,"(4, 1)"
4,1543020415,"(7, 15)"
4,1543020416,"(4, 15)"
4,1543020417,"(17, 3)"
4,1543020418,"(3, 6)"
4,1543020419,"(4, 1)"
4,1543020420,"(16, 15)"
4,1543020421,"(7, 15)"
4,1543020422,"(3, 21)"
4,1543020423,"(16, 15)"
4,1543020424,"(3, 6)"
4,1543020425,"(4, 15)"
4,1543020426,"(10, 15)"
4,1543020427,"(17, 21)"
4,1543020428,"(4, 15)"
4,1543020429,"(13, 6)"
4,1543020430,"(10, 15)"
4,1543020431,"(17, 21)"
4,1543020432,"(13, 15)"
4,1543020433,"(3, 6)"
4,1543020434,"(4, 15)"
4,1543020435,"(4, 1)"
4,1543020436,"(10, 15)"
4,1543020437,"(10, 15)"
4,1543020438,"(17, 21)"
4,1543020439,"(4, 15)"
4,1543020440,"(16, 15)"
4,1543020441,"(13, 6)"
4,1543020442,"(17, 21)"
4,1543020443,"(7, 15)"
4,1543020444,"(13, 6)"
4,1543020445,"(17, 3)"
4,1543020446,"(4, 1)"
4,1543020447,"(7, 15)"
4,1543020448,"(3, 6)"
4,1543020449,"(17, 3)"
4,1543020450,"(16, 15)"
4,1543020451,"(3, 21)"
4,1543020452,"(13, 6)"
4,1543020453,"(17, 3)"
4,1543020454,"(10, 15)"
4,1543020455,"(3, 6)"
4,1543020456,"(3, 6)"
4,1543020457,"(3, 6)"
4,1543020458,"(3, 21)"
4,1543020459,"(7, 15)"
4,1543020460,"(4, 1)"
4,1543020461,"(3, 21)"
4,1543020462,"(16, 15)"
4,1543020463,"(17, 3)"
4,1543020464,"(7, 15)"
4,1543020465,"(10, 15)"
4,1543020466,"(13, 15)"
4,1543020467,"(4, 15)"
4,1543020468,"(7, 15)"
4,1543020469,"(3, 6)"
4,1543020470,"(17, 3)"
4,1543020471,"(10, 15)"
4,1543020472,"(3, 21)"
4,1543020473,"(4, 15)"
4,1543020474,"(16, 15)"
4,1543020475,"(3, 21)"
4,1543020476,"(13, 15)"
4,1543020477,"(17, 3)"
4,1543020478,"(17, 3)"
4,1543020479,"(3, 21)"
4,1543020480,"(13, 15)"
4,1543020481,"(4, 15)"
4,1543020482,"(4, 1)"
4,1543020483,"(16, 15)"
4,1543020484,"(17, 21)"
4,1543020485,"(4, 15)"
4,1543020486,"(16, 15)"
4,1543020487,"(4, 15)"
4,1543020488,"(16, 15)"
4,1543020489,"(3, 21)"
4,1543020490,"(7, 15)"
4,1543020491,"(17, 21)"
4,1543020492,"(13, 6)"
4,1543020493,"(4, 15)"
4,1543020494,"(13, 15)"
4,1543020495,"(17, 3)"
4,1543020496,"(13, 6)"
4,1543020497,"(7, 15)"
4,1543020498,"(13, 15)"
4,1543020499,"(4, 15)"
4,1543020500,"(17, 21)"
4,1543020501,"(10, 15)"
4,1543020502,"(7, 15)"
4,1543020503,"(4, 1)"
4,1543020504,"(16, 15)"
4,1543020505,"(4, 1)"
4,1543020506,"(13, 6)"
4,1543020507,"(17, 21)"
4,1543020508,"(7, 15)"
4,1543020509,"(17, 21)"
4,1543020510,"(16, 15)"
4,1543020511,"(4, 15)"
4,1543020512,"(10, 15)"
4,1543020513,"(16, 15)"
4,1543020514,"(17, 3)"
4,1543020515,"(17, 21)"
4,1543020516,"(13, 6)"
4,1543020517,"(4, 15)"
4,1543020518,"(7, 15)"
4,1543020519,"(13, 6)"
4,1543020520,"(17, 21)"
4,1543020521,"(17, 3)"
4,1543020522,"(4, 15)"
4,1543020523,"(13, 15)"
4,1543020524,"(4, 15)"
4,1543020525,"(13, 6)"
4,1543020526,"(4, 15)"
4,1543020527,"(10, 15)"
4,1543020528,"(10, 15)"
4,1543020529,"(10, 15)"
4,1543020530,"(16, 15)"
4,1543020531,"(10, 15)"
4,1543020532,"(13, 6)"
4,1543020533,"(3, 21)"
4,1543020534,"(13, 15)"
4,1543020535,"(16, 15)"
4,1543020536,"(16, 15)"
4,1543020537,"(4, 1)"
4,1543020538,"(4, 1)"
4,1543020539,"(4, 15)"
4,1543020540,"(16, 15)"
4,1543020541,"(16, 15)"
4,1543020542,"(17, 3)"
4,1543020543,"(17, 21)"
4,1543020544,"(17, 3)"
4,1543020545,"(13, 15)"
4,1543020546,"(13, 6)"
4,1543020547,"(4, 15)"
4,1543020548,"(4, 1)"
4,1543020549,"(13, 6)"
4,1543020550,"(17, 3)"
4,1543020551,"(13, 15)"
4,1543020552,"(4, 15)"
4,1543020553,"(17, 21)"
4,1543020554,"(7, 15)"
4,1543020555,"(13, 6)"
4,1543020556,"(17, 21)"
4,1543020557,"(4, 15)"
4,1543020558,"(4, 15)"
4,1543020559,"(4, 1)"
4,1543020560,"(7, 15)"
4,1543020561,"(4, 1)"
4,1543020562,"(17, 3)"
4,1543020563,"(13, 15)"
4,1543020564,"(17, 21)"
4,1543020565,"(13, 6)"
4,1543020566,"(13, 15)"
4,1543020567,"(7, 15)"
4,1543020568,"(7, 15)"
4,1543020569,"(3, 6)"
4,1543020570,"(4, 1)"
4,1543020571,"(13, 15)"
4,1543020572,"(3, 21)"
4,1543020573,"(10, 15)"
4,1543020574,"(13, 6)"
4,1543020575,"(3, 6)"
4,1543020576,"(16, 15)"
4,1543020577,"(10, 15)"
4,1543020578,"(13, 15)"
4,1543020579,"(13, 15)"
4,1543020580,"(10, 15)"
4,1543020581,"(3, 21)"
4,1543020582,"(13, 15)"
4,1543020583,"(10, 15)"
4,1543020584,"(17, 3)"
4,1543020585,"(13, 6)"
4,1543020586,"(10, 15)"
4,1543020587,"(13, 6)"
4,1543020588,"(10, 15)"
4,1543020589,"(7, 15)"
4,1543020590,"(13, 15)"
4,1543020591,"(3, 6)"
4,1543020592,"(16, 15)"
4,1543020593,"(17, 3)"
4,1543020594,"(16, 15)"
4,1543020595,"(4, 1)"
4,1543020596,"(13, 15)"
4,1543020597,"(3, 21)"
4,1543020598,"(16, 15)"
4,1543020599,"(13, 6)"
4,1543020600,"(3, 6)"
4,1543020601,"(13, 6)"
4,1543020602,"(3, 21)"
4,1543020603,"(13, 15)"
4,1543020604,"(3, 21)"
4,1543020605,"(4, 15)"
4,1543020606,"(10, 15)"
4,1543020607,"(17, 21)"
4,1543020608,"(17, 21)"
4,1543020609,"(4, 15)"
4,1543020610,"(17, 3)"
4,1543020611,"(13, 6)"
4,1543020612,"(4, 15)"
4,1543020613,"(17, 3)"
4,1543020614,"(13, 6)"
4,1543020615,"(17, 3)"
4,1543020616,"(7, 15)"
4,1543020617,"(3, 21)"
4,1543020618,"(13, 6)"
4,1543020619,"(4, 1)"
4,1543020620,"(17, 3)"
4,1543020621,"(17, 3)"
4,1543020622,"(13, 15)"
4,1543020623,"(17, 21)"
4,1543020624,"(16, 15)"
4,1543020625,"(13, 15)"
4,1543020626,"(3, 6)"
4,1543020627,"(7, 15)"
4,1543020628,"(7, 15)"
4,1543020629,"(4, 1)"
4,1543020630,"(3, 6)"
4,1543020631,"(17, 3)"
4,1543020632,"(16, 15)"
4,1543020633,"(3, 6)"
4,1543020634,"(3, 6)"
4,1543020635,"(3, 6)"
4,1543020636,"(4, 1)"
4,1543020637,"(17, 21)"
4,1543020638,"(3, 21)"
4,1543020639,"(3, 21)"
4,1543020640,"(10, 15)"
4,1543020641,"(3, 6)"
4,1543020642,"(13, 6)"
4,1543020643,"(3, 21)"
4,1543020644,"(3, 21)"
4,1543020645,"(7, 15)"
4,1543020646,"(3, 21)"
4,1543020647,"(13, 15)"
4,1543020648,"(17, 3)"
4,1543020649,"(10, 15)"
4,1543020650,"(13, 6)"
4,1543020651,"(17, 21)"
4,1543020652,"(3, 6)"
4,1543020653,"(4, 15)"
4,1543020654,"(7, 15)"
4,1543020655,"(10, 15)"
4,1543020656,"(10, 15)"
4,1543020657,"(4, 1)"
4,1543020658,"(4, 1)"
4,1543020659,"(16, 15)"
4,1543020660,"(4, 1)"
4,1543020661,"(16, 15)"
4,1543020662,"(17, 3)"
4,1543020663,"(4, 1)"
4,1543020664,"(4, 15)"
4,1543020665,"(3, 6)"
4,1543020666,"(16, 15)"
4,1543020667,"(13, 6)"
4,1543020668,"(17, 21)"
4,1543020669,"(10, 15)"
4,1543020670,"(7, 15)"
4,1543020671,"(10, 15)"
4,1543020672,"(7, 15)"
4,1543020673,"(4, 1)"
4,1543020674,"(13, 15)"
4,1543020675,"(4, 1)"
4,1543020676,"(13, 15)"
4,1543020677,"(3, 21)"
4,1543020678,"(3, 21)"
4,1543020679,"(7, 15)"
4,1543020680,"(4, 15)"
4,1543020681,"(13, 6)"
4,1543020682,"(4, 15)"
4,1543020683,"(10, 15)"
4,1543020684,"(17, 21)"
4,1543020685,"(3, 6)"
4,1543020686,"(7, 15)"
4,1543020687,"(13, 6)"
4,1543020688,"(16, 15)"
4,1543020689,"(3, 21)"
4,1543020690,"(16, 15)"
4,1543020691,"(13, 6)"
4,1543020692,"(3, 21)"
4,1543020693,"(17, 21)"
4,1543020694,"(17, 3)"
4,1543020695,"(13, 15)"
4,1543020696,"(4, 1)"
4,1543020697,"(17, 21)"
4,1543020698,"(17, 3)"
4,1543020699,"(10, 15)"
4,1543020700,"(17, 3)"
4,1543020701,"(7, 15)"
4,1543020702,"(10, 15)"
4,1543020703,"(3, 6)"
4,1543020704,"(4, 1)"
4,1543020705,"(16, 15)"
4,1543020706,"(3, 21)"
4,1543020707,"(16, 15)"
4,1543020708,"(10, 15)"
4,1543020709,"(17, 3)"
4,1543020710,"(17, 3)"
4,1543020711,"(4, 15)"
4,1543020712,"(13, 6)"
4,1543020713,"(3, 6)"
4,1543020714,"(13, 6)"
4,1543020715,"(17, 3)"
4,1543020716,"(3, 21)"
4,1543020717,"(4, 1)"
4,1543020718,"(16, 15)"
4,1543020719,"(4, 1)"
4,1543020720,"(4, 15)"
4,1543020721,"(7, 15)"
4,1543020722,"(13, 6)"
4,1543020723,"(3, 6)"
4,1543020724,"(3, 21)"
4,1543020725,"(13, 6)"
4,1543020726,"(17, 21)"
4,1543020727,"(3, 21)"
4,1543020728,"(17, 21)"
4,1543020729,"(10, 15)"
4,1543020730,"(10, 15)"
4,1543020731,"(13, 6)"
4,1543020732,"(17, 21)"
4,1543020733,"(17, 3)"
4,1543020734,"(3, 6)"
4,1543020735,"(13, 15)"
4,1543020736,"(16, 15)"
4,1543020737,"(4, 1)"
4,1543020738,"(13, 15)"
4,1543020739,"(17, 21)"
4,1543020740,"(17, 3)"
4,1543020741,"(3, 6)"
4,1543020742,"(13, 15)"
4,1543020743,"(3, 21)"
4,1543020744,"(17, 3)"
4,1543020745,"(17, 21)"
4,1543020746,"(7, 15)"
4,1543020747,"(13, 15)"
4,1543020748,"(17, 21)"
4,1543020749,"(3, 21)"
4,1543020750,"(13, 15)"
4,1543020751,"(17, 3)"
4,1543020752,"(4, 15)"
5,1543020253,"(13, 15)"
5,1543020254,"(4, 15)"
5,1543020255,"(17, 3)"
5,1543020256,"(17, 21)"
5,1543020257,"(3, 21)"
5,1543020258,"(10, 15)"
5,1543020259,"(13, 15)"
5,1543020260,"(17, 3)"
5,1543020261,"(17, 3)"
5,1543020262,"(13, 15)"
5,1543020263,"(17, 3)"
5,1543020264,"(17, 21)"
5,1543020265,"(3, 6)"
5,1543020266,"(7, 15)"
5,1543020267,"(3, 21)"
5,1543020268,"(10, 15)"
5,1543020269,"(3, 21)"
5,1543020270,"(17, 21)"
5,1543020271,"(10, 15)"
5,1543020272,"(4, 15)"
5,1543020273,"(17, 21)"
5,1543020274,"(16, 15)"
5,1543020275,"(4, 15)"
5,1543020276,"(17, 21)"
5,1543020277,"(3, 21)"
5,1543020278,"(13, 6)"
5,1543020279,"(17, 3)"
5,1543020280,"(7, 15)"
5,1543020281,"(16, 15)"
5,1543020282,"(4, 15)"
5,1543020283,"(4, 15)"
5,1543020284,"(16, 15)"
5,1543020285,"(17, 3)"
5,1543020286,"(10, 15)"
5,1543020287,"(3, 6)"
5,1543020288,"(17, 3)"
5,1543020289,"(4, 15)"
5,1543020290,"(13, 15)"
5,1543020291,"(17, 21)"
5,1543020292,"(13, 6)"
5,1543020293,"(7, 15)"
5,1543020294,"(7, 15)"
5,1543020295,"(13, 15)"
5,1543020296,"(16, 15)"
5,1543020297,"(13, 6)"
5,1543020298,"(4, 15)"
5,1543020299,"(4, 15)"
5,1543020300,"(17, 21)"
5,1543020301,"(4, 1)"
5,1543020302,"(4, 15)"
5,1543020303,"(13, 6)"
5,1543020304,"(7, 15)"
5,1543020305,"(16, 15)"
5,1543020306,"(7, 15)"
5,1543020307,"(4, 1)"
5,1543020308,"(17, 21)"
5,1543020309,"(17, 3)"
5,1543020310,"(4, 1)"
5,1543020311,"(3, 21)"
5,1543020312,"(13, 6)"
5,1543020313,"(4, 15)"
5,1543020314,"(3, 21)"
5,1543020315,"(3, 21)"
5,1543020316,"(4, 1)"
5,1543020317,"(7, 15)"
5,1543020318,"(4, 1)"
5,1543020319,"(4, 15)"
5,1543020320,"(3, 6)"
5,1543020321,"(4, 1)"
5,1543020322,"(17, 21)"
5,1543020323,"(16, 15)"
5,1543020324,"(10, 15)"
5,1543020325,"(10, 15)"
5,1543020326,"(13, 6)"
5,1543020327,"(13, 15)"
5,1543020328,"(13, 6)"
5,1543020329,"(16, 15)"
5,1543020330,"(3, 21)"
5,1543020331,"(10, 15)"
5,1543020332,"(7, 15)"
5,1543020333,"(3, 6)"
5,1543020334,"(4, 1)"
5,1543020335,"(10, 15)"
5,1543020336,"(7, 15)"
5,1543020337,"(4, 15)"
5,1543020338,"(13, 6)"
5,1543020339,"(13, 15)"
5,1543020340,"(13, 15)"
5,1543020341,"(17, 21)"
5,1543020342,"(13, 15)"
5,1543020343,"(13, 6)"
5,1543020344,"(16, 15)"
5,1543020345,"(7, 15)"
5,1543020346,"(3, 6)"
5,1543020347,"(7, 15)"
5,1543020348,"(3, 21)"
5,1543020349,"(16, 15)"
5,1543020350,"(7, 15)"
5,1543020351,"(17, 21)"
5,1543020352,"(16, 15)"
5,1543020353,"(17, 3)"
5,1543020354,"(10, 15)"
5,1543020355,"(7, 15)"
5,1543020356,"(10, 15)"
5,1543020357,"(3, 6)"
5,1543020358,"(7, 15)"
5,1543020359,"(17, 3)"
5,1543020360,"(16, 15)"
5,1543020361,"(17, 3)"
5,1543020362,"(7, 15)"
5,1543020363,"(13, 6)"
5,1543020364,"(10, 15)"
5,1543020365,"(3, 6)"
5,1543020366,"(17, 21)"
5,1543020367,"(3, 6)"
5,1543020368,"(17, 3)"
5,1543020369,"(17, 21)"
5,1543020370,"(17, 21)"
5,1543020371,"(4, 15)"
5,1543020372,"(16, 15)"
5,1543020373,"(4, 15)"
